"TimeStamp","Path","Value"
"03_08_2022-17:36:55","\\usni25pxed\processor(_total)\% processor time","39.3163044366653"
"03_08_2022-17:36:55","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","277572.921334895"
"03_08_2022-17:36:55","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:36:55","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:36:55","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:36:55","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:36:55","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0260305709548026"
"03_08_2022-17:36:55","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0260305709548026"
"03_08_2022-17:36:56","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.5573619924793"
"03_08_2022-17:36:56","\\usni25pxed\physicaldisk(_total)\% idle time","98.5573619924793"
"03_08_2022-17:36:56","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0027533"
"03_08_2022-17:36:56","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","6.18745762711864E-05"
"03_08_2022-17:36:56","\\usni25pxed\memory\pages/sec","29.8036979434952"
"03_08_2022-17:36:56","\\usni25pxed\memory\available mbytes","21432"
"03_08_2022-17:36:56","\\usni25pxed\processor(_total)\% processor time","35.1848895052573"
"03_08_2022-17:36:56","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","462126.205745855"
"03_08_2022-17:36:56","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:36:56","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:36:56","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:36:56","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:36:56","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0147285255865384"
"03_08_2022-17:36:56","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0147285255865384"
"03_08_2022-17:36:57","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.0997148052396"
"03_08_2022-17:36:57","\\usni25pxed\physicaldisk(_total)\% idle time","97.0997148052396"
"03_08_2022-17:36:57","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.00381388333333333"
"03_08_2022-17:36:57","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","3.38849162011173E-05"
"03_08_2022-17:36:57","\\usni25pxed\memory\pages/sec","43.645472193916"
"03_08_2022-17:36:57","\\usni25pxed\memory\available mbytes","21369"
"03_08_2022-17:36:57","\\usni25pxed\processor(_total)\% processor time","33.1598053839129"
"03_08_2022-17:36:57","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","506099.008364952"
"03_08_2022-17:36:57","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:36:57","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:36:57","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:36:57","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:36:57","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0290342966761533"
"03_08_2022-17:36:57","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0290342966761533"
"03_08_2022-17:36:58","\\usni25pxed\physicaldisk(0 c:)\% idle time","96.6756972975852"
"03_08_2022-17:36:58","\\usni25pxed\physicaldisk(_total)\% idle time","96.6756972975852"
"03_08_2022-17:36:58","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:36:58","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000230038095238095"
"03_08_2022-17:36:58","\\usni25pxed\memory\pages/sec","85.1672601780505"
"03_08_2022-17:36:58","\\usni25pxed\memory\available mbytes","21919"
"03_08_2022-17:36:58","\\usni25pxed\processor(_total)\% processor time","44.5507742442777"
"03_08_2022-17:36:58","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","54696.9597148091"
"03_08_2022-17:36:58","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:36:58","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:36:58","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:36:58","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:36:58","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0239509796704097"
"03_08_2022-17:36:58","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0239509796704097"
"03_08_2022-17:36:59","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.4719247951062"
"03_08_2022-17:36:59","\\usni25pxed\physicaldisk(_total)\% idle time","98.4719247951062"
"03_08_2022-17:36:59","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:36:59","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000362031111111111"
"03_08_2022-17:36:59","\\usni25pxed\memory\pages/sec","111.894271103235"
"03_08_2022-17:36:59","\\usni25pxed\memory\available mbytes","22017"
"03_08_2022-17:36:59","\\usni25pxed\processor(_total)\% processor time","84.194633973578"
"03_08_2022-17:36:59","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","3055.1132235151"
"03_08_2022-17:36:59","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:36:59","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:36:59","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:36:59","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:36:59","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0164184763306294"
"03_08_2022-17:36:59","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0164184763306294"
"03_08_2022-17:37:00","\\usni25pxed\physicaldisk(0 c:)\% idle time","96.6660512700435"
"03_08_2022-17:37:00","\\usni25pxed\physicaldisk(_total)\% idle time","96.6660512700435"
"03_08_2022-17:37:00","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:37:00","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000325275961538462"
"03_08_2022-17:37:00","\\usni25pxed\memory\pages/sec","43.0718658977033"
"03_08_2022-17:37:00","\\usni25pxed\memory\available mbytes","21782"
"03_08_2022-17:37:00","\\usni25pxed\processor(_total)\% processor time","100"
"03_08_2022-17:37:00","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","60072.5271487355"
"03_08_2022-17:37:00","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:00","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:00","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:00","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:00","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0333194200183758"
"03_08_2022-17:37:00","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0333194200183758"
"03_08_2022-17:37:01","\\usni25pxed\physicaldisk(0 c:)\% idle time","94.6568519792097"
"03_08_2022-17:37:01","\\usni25pxed\physicaldisk(_total)\% idle time","94.6568519792097"
"03_08_2022-17:37:01","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:37:01","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","5.59579652996845E-05"
"03_08_2022-17:37:01","\\usni25pxed\memory\pages/sec","29.8089993176624"
"03_08_2022-17:37:01","\\usni25pxed\memory\available mbytes","21651"
"03_08_2022-17:37:01","\\usni25pxed\processor(_total)\% processor time","99.0605513229251"
"03_08_2022-17:37:01","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","40002.7155036798"
"03_08_2022-17:37:01","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:01","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:01","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:01","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:01","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0704744275463099"
"03_08_2022-17:37:01","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0704744275463099"
"03_08_2022-17:37:02","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.0104103414412"
"03_08_2022-17:37:02","\\usni25pxed\physicaldisk(_total)\% idle time","99.0104103414412"
"03_08_2022-17:37:02","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0002994"
"03_08_2022-17:37:02","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","7.24336633663366E-05"
"03_08_2022-17:37:02","\\usni25pxed\memory\pages/sec","25.5364119769701"
"03_08_2022-17:37:02","\\usni25pxed\memory\available mbytes","21567"
"03_08_2022-17:37:02","\\usni25pxed\processor(_total)\% processor time","86.5774268469724"
"03_08_2022-17:37:02","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","337309.483634106"
"03_08_2022-17:37:02","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:02","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:02","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:02","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:02","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.00780257727054999"
"03_08_2022-17:37:02","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.00780257727054999"
"03_08_2022-17:37:04","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.8292153161746"
"03_08_2022-17:37:04","\\usni25pxed\physicaldisk(_total)\% idle time","98.8292153161746"
"03_08_2022-17:37:04","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:37:04","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000823564285714286"
"03_08_2022-17:37:04","\\usni25pxed\memory\pages/sec","0.986516976526716"
"03_08_2022-17:37:04","\\usni25pxed\memory\available mbytes","21523"
"03_08_2022-17:37:04","\\usni25pxed\processor(_total)\% processor time","44.8907115038632"
"03_08_2022-17:37:04","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","406477.549389233"
"03_08_2022-17:37:04","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:04","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:04","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:04","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:04","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0114233194831784"
"03_08_2022-17:37:04","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0114233194831784"
"03_08_2022-17:37:05","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.5317485636756"
"03_08_2022-17:37:05","\\usni25pxed\physicaldisk(_total)\% idle time","97.5317485636756"
"03_08_2022-17:37:05","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0003877"
"03_08_2022-17:37:05","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000524065957446808"
"03_08_2022-17:37:05","\\usni25pxed\memory\pages/sec","25.8290068091223"
"03_08_2022-17:37:05","\\usni25pxed\memory\available mbytes","21477"
"03_08_2022-17:37:05","\\usni25pxed\processor(_total)\% processor time","26.0672495983895"
"03_08_2022-17:37:05","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","578996.924560028"
"03_08_2022-17:37:05","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:05","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:05","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:05","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:05","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0249869325702743"
"03_08_2022-17:37:05","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0249869325702743"
"03_08_2022-17:37:06","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.3911632154924"
"03_08_2022-17:37:06","\\usni25pxed\physicaldisk(_total)\% idle time","97.3911632154924"
"03_08_2022-17:37:06","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0025038"
"03_08_2022-17:37:06","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000250243636363636"
"03_08_2022-17:37:06","\\usni25pxed\memory\pages/sec","33.6700003267971"
"03_08_2022-17:37:06","\\usni25pxed\memory\available mbytes","21339"
"03_08_2022-17:37:06","\\usni25pxed\processor(_total)\% processor time","27.4718280939634"
"03_08_2022-17:37:06","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","783968.326432634"
"03_08_2022-17:37:06","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:06","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:06","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:06","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:06","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0261921461785164"
"03_08_2022-17:37:06","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0261921461785164"
"03_08_2022-17:37:07","\\usni25pxed\physicaldisk(0 c:)\% idle time","98.9241519326045"
"03_08_2022-17:37:07","\\usni25pxed\physicaldisk(_total)\% idle time","98.9241519326045"
"03_08_2022-17:37:07","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.000202"
"03_08_2022-17:37:07","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","3.24720430107527E-05"
"03_08_2022-17:37:07","\\usni25pxed\memory\pages/sec","89.2752457003554"
"03_08_2022-17:37:07","\\usni25pxed\memory\available mbytes","22136"
"03_08_2022-17:37:07","\\usni25pxed\processor(_total)\% processor time","56.7979596152526"
"03_08_2022-17:37:07","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","426092.892678656"
"03_08_2022-17:37:07","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:07","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:07","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:07","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:07","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.00360527089474041"
"03_08_2022-17:37:07","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.00360527089474041"
"03_08_2022-17:37:08","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.5682639246793"
"03_08_2022-17:37:08","\\usni25pxed\physicaldisk(_total)\% idle time","97.5682639246793"
"03_08_2022-17:37:08","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0"
"03_08_2022-17:37:08","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.00060702"
"03_08_2022-17:37:08","\\usni25pxed\memory\pages/sec","110.907330945643"
"03_08_2022-17:37:08","\\usni25pxed\memory\available mbytes","21922"
"03_08_2022-17:37:08","\\usni25pxed\processor(_total)\% processor time","94.3480994019627"
"03_08_2022-17:37:08","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","4183.61740558435"
"03_08_2022-17:37:08","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:08","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:08","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:08","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:08","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0235373917764107"
"03_08_2022-17:37:08","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0235373917764107"
"03_08_2022-17:37:09","\\usni25pxed\physicaldisk(0 c:)\% idle time","94.7274120163606"
"03_08_2022-17:37:09","\\usni25pxed\physicaldisk(_total)\% idle time","94.7274120163606"
"03_08_2022-17:37:09","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0001576"
"03_08_2022-17:37:09","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","3.95463250168577E-05"
"03_08_2022-17:37:09","\\usni25pxed\memory\pages/sec","80.429050011032"
"03_08_2022-17:37:09","\\usni25pxed\memory\available mbytes","21705"
"03_08_2022-17:37:09","\\usni25pxed\processor(_total)\% processor time","99.6760929427433"
"03_08_2022-17:37:09","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","56143.6227350205"
"03_08_2022-17:37:09","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:09","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:09","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:09","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:09","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0523733076306095"
"03_08_2022-17:37:09","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0523733076306095"
"03_08_2022-17:37:10","\\usni25pxed\physicaldisk(0 c:)\% idle time","97.9373944358789"
"03_08_2022-17:37:10","\\usni25pxed\physicaldisk(_total)\% idle time","97.9373944358789"
"03_08_2022-17:37:10","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.0002864"
"03_08_2022-17:37:10","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","0.000288546052631579"
"03_08_2022-17:37:10","\\usni25pxed\memory\pages/sec","23.6253120017766"
"03_08_2022-17:37:10","\\usni25pxed\memory\available mbytes","21566"
"03_08_2022-17:37:10","\\usni25pxed\processor(_total)\% processor time","100"
"03_08_2022-17:37:10","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\bytes total/sec","287264.106181602"
"03_08_2022-17:37:10","\\usni25pxed\network interface(intel[r] wi-fi 6 ax201 160mhz)\output queue length","0"
"03_08_2022-17:37:10","\\usni25pxed\logicaldisk(c:)\% free space","61.9991472229397"
"03_08_2022-17:37:10","\\usni25pxed\logicaldisk(harddiskvolume1)\avg. disk queue length","0"
"03_08_2022-17:37:10","\\usni25pxed\logicaldisk(harddiskvolume2)\avg. disk queue length","0"
"03_08_2022-17:37:10","\\usni25pxed\logicaldisk(c:)\avg. disk queue length","0.0221203150985062"
"03_08_2022-17:37:10","\\usni25pxed\logicaldisk(_total)\avg. disk queue length","0.0221203150985062"
"03_08_2022-17:37:11","\\usni25pxed\physicaldisk(0 c:)\% idle time","99.5987678341403"
"03_08_2022-17:37:11","\\usni25pxed\physicaldisk(_total)\% idle time","99.5987678341403"
"03_08_2022-17:37:11","\\usni25pxed\physicaldisk(_total)\avg. disk sec/read","0.00030885"
"03_08_2022-17:37:11","\\usni25pxed\physicaldisk(_total)\avg. disk sec/write","5.27098039215686E-05"
"03_08_2022-17:37:11","\\usni25pxed\memory\pages/sec","22.6705448412042"
